,project_id,state_x,bead_support,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,project_type,priority_broadband_project,n_loc_only,n_cai_only,n_both,n_total,frac_competitor_qualifying,frac_competitor_qualifying_any,frac_present_at_location,frac_present_at_location_qualifying,frac_fiber_comp,frac_cable_comp,frac_fw_comp,frac_wired_qualifying,funded_locations,technology,state_y,prov_coverage,provider_id,frn,n_blocks,n_locs,frac_tech_40,frac_tech_50,frac_tech_61,frac_tech_71,geo_n,n_counties,rucc_code_wmean,topography_z_wmean,RRS_wmean,poverty_rate_wmean,POPDEN_RUR_wmean,POPDEN_COU_wmean,no_prior_presence_frac,n_locations,nearest_mi_served_same_isp,nearest_mi_served_any,total_fiber_miles,pct_aerial,miles_per_location,pct_cai,jobs_per_location,has_incumbent,funding_per_location,log_funding
1506,CM61-BEAD-IL-BOTB-1001,IL,3135579.18,0.0,154.4,4.3,L,True,563,13,0,576,0.23090586145648317,1.0,0.0,0.0,0.0,0.012433392539964477,0.9325044404973355,0.012433392539964477,563,50.0,IL,0.0,131180.0,0003742954,170.0,563,0.0,1.0,0.0,0.0,3932,2.0,6.0,-0.73966,1.0595703889193209,0.09140649642124671,42.21386127178242,63.49168147895101,0.0,563,140.37455864668357,0.6919802013332955,154.4,0.0,0.27424511545293073,0.022569444444444444,0.007637655417406749,0,5569.412397868561,8.625224369295212
1507,CM61-BEAD-IL-BOTB-1002,IL,10473009.4,0.0,410.1,11.5,L,True,1188,0,0,1188,0.4570707070707071,1.0,0.0,0.0,0.005050505050505052,0.0,0.8333333333333333,0.005050505050505052,1188,50.0,IL,0.0,131180.0,0003742954,274.0,1188,0.0,1.0,0.0,0.0,6659,3.0,7.883916503979576,-0.7396600000000001,1.0587412366326538,0.1275992970165973,21.1919840654648,35.162856826341155,0.0,1188,98.94418957197658,0.6174683488162661,410.1,0.0,0.34520202020202023,0.0,0.00968013468013468,0,8815.664478114479,9.084398900389324
1508,CM61-BEAD-IL-BOTB-1003,IL,5512469.98,0.0,126.9,3.5,L,True,1021,3,0,1024,0.248775710088149,1.0,0.0,0.0,0.0,0.005876591576885407,0.949069539666993,0.007835455435847209,1021,50.0,IL,0.0,131180.0,0003742954,160.0,1021,0.0,1.0,0.0,0.0,6657,1.0,1.0,-1.043,1.0673076923076923,0.07906430688855624,66.1116822899206,994.531039799475,0.0,1021,146.54361581818475,0.16787097591199018,126.9,0.0,0.12428991185112635,0.0029296875,0.0034280117531831538,0,5399.089108716945,8.594170734030465
1509,CM61-BEAD-IL-BOTB-1004,IL,9532428.16,0.0,245.5,6.9,L,True,1018,2,0,1020,0.4931237721021611,1.0,0.0,0.0,0.05599214145383104,0.0068762278978389,0.9656188605108055,0.061886051080550106,1018,50.0,IL,0.0,131180.0,0003742954,260.0,1018,0.0,1.0,0.0,0.0,6858,2.0,3.0,-1.043,1.0,0.09157986815470798,27.032853155581076,77.34831147325211,0.0,1018,13.415772288839918,0.22004291987688362,245.5,0.0,0.2411591355599214,0.00196078431372549,0.006777996070726916,0,9363.878349705305,9.144721624906506
1510,CM61-BEAD-IL-BOTB-1005,IL,8335634.8,0.0,319.8,9.0,L,True,1385,3,0,1388,0.24476534296028885,1.0,0.0,0.0,0.008664259927797836,0.010108303249097476,0.9963898916967509,0.018772563176895306,1385,50.0,IL,0.0,131180.0,0003742954,317.0,1385,0.0,1.0,0.0,0.0,10851,2.0,4.035757073080822,-0.7261020799926274,1.235091514328451,0.13873944242338473,36.97970972748283,78.71778200613151,0.0,1385,177.52703410948888,0.6414538299775625,319.8,0.0,0.23090252707581227,0.002161383285302594,0.006498194945848376,0,6018.508880866426,8.70276095372351
1511,CM61-BEAD-IL-BOTB-1006,IL,5231220.73,0.0,185.7,5.2,L,True,853,0,0,853,0.19695193434935526,1.0,0.0,0.0,0.03634232121922625,0.0035169988276670576,0.9753810082063307,0.038686987104337635,853,50.0,IL,0.0,131180.0,0003742954,178.0,853,0.0,1.0,0.0,0.0,5666,3.0,6.269502294387575,-0.5878859283445111,1.0882660403486382,0.09029137271951085,45.789087869511334,65.12643794237893,0.0,853,155.0309340376201,0.893265293280956,185.7,0.0,0.21770222743259085,0.0,0.0060961313012895665,0,6132.732391559203,8.721558716653583
1512,CM61-BEAD-IL-BOTB-1007,IL,2992566.96,0.0,124.2,3.4,L,True,425,1,0,426,0.28,1.0,0.0,0.0,0.0,0.0,0.92,0.0,425,50.0,IL,0.0,131180.0,0003742954,84.0,425,0.0,1.0,0.0,0.0,2587,2.0,9.0,-0.73966,1.0,0.2012415639290358,16.04337431461653,16.04337431461653,0.0,425,86.40431686661863,0.7130717833929117,124.2,0.0,0.2922352941176471,0.002347417840375587,0.008,0,7041.334023529412,8.859694931638852
1513,CM61-BEAD-IL-BOTB-1008,IL,9737808.63,0.0,371.9,10.4,L,True,1093,2,0,1095,0.10247026532479414,1.0,0.0,0.0,0.016468435498627636,0.0009149130832570906,0.7154620311070449,0.017383348581884728,1093,50.0,IL,0.0,131180.0,0003742954,222.0,1093,0.0,1.0,0.0,0.0,6577,2.0,3.453246160863616,0.77701,1.2436586372423382,0.09735871048085773,40.29201246582198,71.9373371235545,0.0,1093,71.50127280709533,0.8301210413946701,371.9,0.0,0.34025617566331195,0.0018264840182648401,0.009515096065873743,0,8909.248517840806,9.094957412089439
1514,CM61-BEAD-IL-BOTB-1009,IL,819081.45,0.0,20.8,0.6,L,True,163,7,0,170,0.8098159509202454,1.0,0.0,0.0,0.8036809815950919,0.049079754601226995,0.6809815950920245,0.8098159509202454,163,50.0,IL,0.0,131180.0,0003742954,17.0,163,0.0,1.0,0.0,0.0,942,1.0,8.0,-0.73966,1.0,0.09148138226627378,30.825412083223,30.825412083223,0.0,163,26.03045242913642,0.10963471977512483,20.8,0.0,0.1276073619631902,0.041176470588235294,0.0036809815950920245,0,5025.039570552147,8.52238759124249
1515,CM61-BEAD-IL-BOTB-1010,IL,732476.31,0.0,22.4,0.6,L,True,138,0,0,138,0.13043478260869568,1.0,0.0,0.0,0.0,0.0,0.9927536231884058,0.0,138,50.0,IL,0.0,131180.0,0003742954,24.0,138,0.0,1.0,0.0,0.0,858,1.0,1.0,-0.73966,1.09375,0.06225609520497662,91.0204064135189,514.141886860266,0.0,138,171.07572348403446,0.16160469157430365,22.4,0.0,0.16231884057971013,0.0,0.004347826086956522,0,5307.799347826088,8.57712097714841
1516,CM61-BEAD-IL-BOTB-1011,IL,1523086.55,0.0,52.3,1.5,L,True,325,0,0,325,0.09846153846153848,1.0,0.0,0.0,0.0,0.0,0.7384615384615385,0.0,325,50.0,IL,0.0,131180.0,0003742954,46.0,325,0.0,1.0,0.0,0.0,1638,2.0,7.934065934065934,-0.7496602197802197,1.0,0.09242090269377615,30.264987371426116,30.701222511709993,0.0,325,33.53898490918477,0.7187572895560278,52.3,0.0,0.16092307692307692,0.0,0.004615384615384616,0,4686.420153846154,8.452637636287434
1517,CM61-BEAD-IL-BOTB-1012,IL,935347.62,0.0,31.8,0.9,L,True,143,1,0,144,0.11188811188811189,1.0,0.0,0.0,0.0,0.0,0.34965034965034963,0.0,143,50.0,IL,0.0,131180.0,0003742954,34.0,143,0.0,1.0,0.0,0.0,639,1.0,1.0,-0.73966,1.0735294117647058,0.13583540182457046,72.5204417519597,391.360084921006,0.0,143,64.91708879295678,0.5208573705298422,31.8,0.0,0.22237762237762237,0.006944444444444444,0.006293706293706294,0,6540.892447552447,8.78598176766243
1518,CM61-BEAD-IL-BOTB-1013,IL,994476.78,0.0,33.8,0.9,L,True,147,0,0,147,0.489795918367347,1.0,0.0,0.0,0.0,0.0,0.9591836734693878,0.0,147,50.0,IL,0.0,131180.0,0003742954,38.0,147,0.0,1.0,0.0,0.0,905,1.0,5.0,-0.73966,1.2105263157894737,0.12839082650403405,26.801331430597,76.8723980154601,0.0,147,107.80635488034515,0.22190167065365793,33.8,0.0,0.22993197278911562,0.0,0.006122448979591837,0,6765.148163265307,8.81968724730741
1519,CM61-BEAD-IL-BOTB-1014,IL,6574094.07,0.0,156.8,4.4,L,True,1173,2,0,1175,0.38192668371696503,1.0,0.0,0.0,0.046888320545609555,0.11679454390451835,0.8755328218243819,0.047740835464620636,1173,50.0,IL,0.0,131180.0,0003742954,125.0,1173,0.0,1.0,0.0,0.0,7057,2.0,3.0,-0.8671513475981294,1.0,0.11376568491560098,42.488155719213765,117.71781281981156,0.0,1173,44.23055022111546,0.3010205129229398,156.8,0.0,0.13367433930093778,0.001702127659574468,0.003751065643648764,0,5604.51327365729,8.631505905561104
1520,CM61-BEAD-IL-BOTB-1015,IL,4951162.8,0.0,225.5,6.3,L,True,913,19,0,932,0.22234392113910192,1.0,0.0,0.0,0.0010952902519167581,0.016429353778751366,0.9737130339539978,0.020810514786418398,913,50.0,IL,0.0,131180.0,0003742954,212.0,913,0.0,1.0,0.0,0.0,6162,2.0,2.756247971437845,-1.1761762836741316,1.0042514888702703,0.11606537256153886,50.05388858696435,241.07825967964746,0.0,913,95.21427868086523,0.3639636797307105,225.5,0.0,0.2469879518072289,0.0203862660944206,0.006900328587075575,0,5422.96035049288,8.598581519581138
1521,CM61-BEAD-IL-BOTB-1016,IL,1163635.72,0.0,20.6,0.6,L,True,267,3,0,270,0.09737827715355807,1.0,0.0,0.0,0.0,0.09737827715355807,0.49812734082397003,0.09737827715355807,267,50.0,IL,0.0,131180.0,0003742954,56.0,267,0.0,1.0,0.0,0.0,1361,1.0,8.0,-0.73966,1.0,0.09148138226627378,30.825412083223,30.825412083223,0.0,267,35.57657470241256,0.46862424403085884,20.6,0.0,0.07715355805243446,0.011111111111111112,0.002247191011235955,0,4358.186217228465,8.380040671497618
1522,CM61-BEAD-IL-BOTB-1017,IL,6574018.68,0.0,197.7,5.5,L,True,1003,1,0,1004,0.31405782652043873,1.0,0.0,0.0,0.13060817547357928,0.0009970089730807579,0.8135593220338981,0.13160518444666003,1003,50.0,IL,0.0,131180.0,0003742954,233.0,1003,0.0,1.0,0.0,0.0,6011,5.0,7.934120778572617,-0.7396599999999999,1.0,0.07737311108460318,24.822430240620484,25.8621097588141,0.0,1003,49.868210768093896,0.5505482497689103,197.7,0.0,0.19710867397806578,0.00099601593625498,0.005483549351944167,0,6554.355613160518,8.788037645399134
1523,CM61-BEAD-IL-BOTB-1018,IL,10184459.8,0.0,352.1,9.9,L,True,1564,25,0,1589,0.2877237851662404,0.9993606138107417,0.0,0.0,0.05882352941176471,0.03708439897698209,0.9482097186700765,0.09143222506393862,1564,50.0,IL,0.0,131180.0,0003742954,299.0,1564,0.0,1.0,0.0,0.0,10650,3.0,2.192394366197183,-1.0424588300469482,1.1793688054251434,0.08168411269923828,48.20036768762188,86.91784240287065,0.0,1564,58.67369371563188,0.4895524214052529,352.1,0.0,0.2251278772378517,0.015733165512901194,0.006329923273657289,0,6511.802941176471,8.78152520185905
1524,CM61-BEAD-IL-BOTB-1019,IL,1690817.31,0.0,34.8,1.0,L,True,259,0,0,259,0.8069498069498069,0.9961389961389961,0.0,0.0,0.44015444015444016,0.0,0.9305019305019304,0.44015444015444016,259,50.0,IL,0.0,131180.0,0003742954,22.0,259,0.0,1.0,0.0,0.0,1570,1.0,1.0,-0.73966,1.2222222222222223,0.11061656019427989,77.061106226242,371.57274746514594,0.0,259,82.45499746593791,0.06003135618014365,34.8,0.0,0.13436293436293434,0.0,0.003861003861003861,0,6528.252162162163,8.784047692306682
1525,CM61-BEAD-IL-BOTB-1020,IL,3533796.8,0.0,101.8,2.8,L,True,831,2,0,833,0.38989169675090257,0.9987966305655837,0.0,0.0,0.0,0.0024067388688327313,0.9891696750902528,0.008423586040914562,831,50.0,IL,0.0,131180.0,0003742954,116.0,831,0.0,1.0,0.0,0.0,5564,1.0,1.0,-0.73966,1.09375,0.06225609520497663,91.0204064135189,514.141886860266,0.0,831,163.44385215254832,0.11644760460635271,101.8,0.0,0.12250300842358604,0.0024009603841536613,0.003369434416365824,0,4252.463056558363,8.355488766956418
1526,CM61-BEAD-IL-BOTB-1021,IL,2195335.77,0.0,73.1,2.1,L,True,419,0,0,419,0.25059665871121717,1.0,0.0,0.0,0.0,0.0,0.9928400954653939,0.0,419,50.0,IL,0.0,131180.0,0003742954,77.0,419,0.0,1.0,0.0,0.0,2992,1.0,1.0,-0.73966,1.0,0.1480113517799758,36.3990532776263,159.060264828883,0.0,419,149.38993296473657,0.4359528636831507,73.1,0.0,0.1744630071599045,0.0,0.005011933174224344,0,5239.464844868735,8.564165484233325
1527,CM61-BEAD-IL-BOTB-1022,IL,1058191.22,0.0,32.7,0.9,L,True,149,4,0,153,0.11409395973154364,1.0,0.0,0.0,0.04697986577181208,0.0,0.5906040268456375,0.04697986577181208,149,50.0,IL,0.0,131180.0,0003742954,38.0,149,0.0,1.0,0.0,0.0,741,1.0,8.0,-0.7396600000000001,1.0,0.09148138226627378,30.825412083223,30.825412083223,0.0,149,28.308023915806487,0.2894655085296514,32.7,0.0,0.21946308724832217,0.026143790849673203,0.006040268456375839,0,7101.954496644295,8.868266102760803
1528,CM61-BEAD-IL-BOTB-1023,IL,975507.11,0.0,34.7,1.0,L,True,184,0,0,184,0.3967391304347826,1.0,0.0,0.0,0.0,0.0,0.8206521739130435,0.0,184,50.0,IL,0.0,131180.0,0003742954,34.0,184,0.0,1.0,0.0,0.0,1138,1.0,9.0,-0.73966,1.0,0.20770040607610166,15.7832883252643,15.7832883252643,0.0,184,85.4950510512265,0.32008903717257214,34.7,0.0,0.18858695652173915,0.0,0.005434782608695652,0,5301.669076086956,8.575965572038351
1529,CM61-BEAD-IL-BOTB-1024,IL,5960476.42,0.0,204.5,5.6,L,True,804,0,0,804,0.19402985074626866,1.0,0.0,0.0,0.12437810945273634,0.007462686567164178,0.4365671641791045,0.1256218905472637,804,50.0,IL,0.0,131180.0,0003742954,233.0,804,0.0,1.0,0.0,0.0,4045,1.0,8.0,-0.73966,1.0,0.09148138226627378,30.825412083223,30.825412083223,0.0,804,27.67584322776023,1.451830365927219,204.5,0.0,0.2543532338308458,0.0,0.006965174129353233,0,7413.527885572139,8.91119658235918
1530,CM61-BEAD-IL-BOTB-1026,IL,38044557.57,468.6,586.1,40.0,L,True,6299,14,0,6313,0.2270201619304652,1.0,0.3635497698047309,0.16939196697888562,0.10842990950944593,0.008096523257659947,0.6623273535481823,0.11906651849499923,6299,50.0,IL,39.32016617925335,430176.0,0029595170,1027.0,6299,0.0,0.9952373392602001,0.0,0.004762660739799968,36632,4.0,2.631333260537235,-0.599552681808255,1.0669622211190657,0.10617751684422978,57.01197911616536,239.57176734746577,0.0,6299,0.6070578265649694,0.2220340859537983,1054.7,0.4442969564805158,0.16743927607556755,0.0022176461270394425,0.006350214319733291,1,6039.77735672329,8.706287984091794
1531,CM61-BEAD-IL-BOTB-1027,IL,1672969.03,0.0,63.8,1.8,L,True,251,0,0,251,0.15936254980079678,1.0,0.0,0.0,0.01593625498007968,0.003984063745019921,0.9800796812749004,0.01593625498007968,251,50.0,IL,0.0,131180.0,0003742954,70.0,251,0.0,1.0,0.0,0.0,1769,1.0,6.0,-0.7396600000000001,1.0,0.11823366361869564,25.3261789684526,47.1106719344144,0.0,251,128.50581050523274,0.718388073118227,63.8,0.0,0.2541832669322709,0.0,0.007171314741035857,0,6665.215258964144,8.804807550420136
1532,CM61-BEAD-IL-BOTB-1028,IL,4102840.55,0.0,156.3,4.4,L,True,709,0,0,709,0.6530324400564175,1.0,0.0,0.0,0.0,0.005641748942172073,0.7799717912552891,0.005641748942172073,709,50.0,IL,0.0,131180.0,0003742954,156.0,709,0.0,1.0,0.0,0.0,3790,1.0,7.0,-0.73966,1.0,0.1537437234721336,32.20518891602,65.8982221071392,0.0,709,55.93730578010044,0.1370381239403875,156.3,0.0,0.22045133991537377,0.0,0.006205923836389281,0,5786.799083215797,8.66350737450475
1533,CM61-BEAD-ID-007067,ID,4019796.0,16.0,42.0,20.0,L,True,918,0,0,918,0.0196078431372549,1.0,0.6274509803921567,0.020697167755991293,0.0,0.0,0.9509803921568628,0.0,918,50.0,ID,63.64140935214619,360124.0,0025124421,39.0,918,0.0,1.0,0.0,0.0,5743,1.0,3.0,1.83868,2.128205128205128,0.09043100237376515,33.9435736653849,138.44386312175,0.0,918,1.6154703736693912,1.4147430495693607,58.0,0.27586206896551724,0.06318082788671024,0.0,0.02178649237472767,1,4378.862745098039,8.384772666143878
1534,CM61-BEAD-ID-007072,ID,10641940.0,0.0,97.0,2.0,L,True,951,0,0,951,0.7960042060988433,1.0,0.0,0.0,0.0,0.0,0.996845425867508,0.0,951,50.0,ID,0.0,130986.0,0003738986,129.0,951,0.0,1.0,0.0,0.0,6521,1.0,2.0,0.01867,1.0185185185185186,0.10510454480926402,83.7580034036681,393.674225758097,0.0,951,99.84626337569735,0.06521201503883822,97.0,0.0,0.10199789695057834,0.0,0.002103049421661409,0,11190.262881177709,9.322888652952079
1535,CM61-BEAD-ID-007074,ID,162966.5,0.0,8.0,0.0,L,True,100,0,0,100,0.0,1.0,0.99,0.10999999999999999,0.0,0.0,0.4,0.0,100,72.0,ID,97.03125,130032.0,0003714805,31.0,100,0.0,0.11,0.0,0.89,590,1.0,3.0,1.23201,1.0,0.19253956292388846,1.15091870200182,1.15091870200182,0.0,100,1.2881072351977292,1.2881072351977292,8.0,0.0,0.08,0.0,0.0,1,1629.665,7.39674318606157
1536,CM61-BEAD-ID-007075,ID,1811284.58,20.0,5.0,12.0,L,True,211,0,0,211,0.4549763033175355,1.0,0.0,0.0,0.0,0.0,0.834123222748815,0.0,211,71.0,ID,0.0,410192.0,0022355762,28.0,211,0.0,0.22274881516587677,0.0,0.7772511848341233,1161,1.0,9.0,1.83868,4.5,0.13646137306097372,9.50285253772546,9.50285253772546,0.0,211,154.7717302697184,0.5423921210228626,25.0,0.8,0.11848341232227488,0.0,0.05687203791469194,0,8584.28710900474,9.057805215871348
1537,CM61-BEAD-ID-007078,ID,107623.48,0.0,0.0,0.0,L,True,62,0,0,62,0.8064516129032258,1.0,0.01612903225806452,0.01612903225806452,0.0,0.0,0.8870967741935485,0.0,62,72.0,ID,1.6129032258064515,430175.0,0030035406,17.0,62,0.0,0.0,0.0,1.0,308,2.0,8.0,0.01867,1.0,0.10501511758835125,4.49000459671771,4.49000459671771,0.0,62,5.718033932761804,0.272810182783926,0.0,0.0,0.0,0.0,0.0,1,1735.8625806451612,7.459835650068993
1538,CM61-BEAD-ID-007079,ID,30315.46,0.0,0.0,0.0,L,True,7,0,0,7,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,50.0,ID,68.99635568513119,260010.0,0020680948,3.0,7,0.0,1.0,0.0,0.0,45,1.0,6.0,1.83868,3.0625,0.11118810509018195,19.8879464164018,27.180768914861403,0.0,7,0.29355065646244544,0.2895657769301695,0.0,0.0,0.0,0.0,0.0,1,4330.78,8.373733821974408
1539,CM61-BEAD-ID-007081,ID,1146532.59,0.0,0.0,3.0,L,True,587,1,0,588,0.10732538330494039,1.0,0.3475298126064736,0.3475298126064736,0.0,0.02555366269165247,0.38330494037478696,0.0,587,72.0,ID,44.87821616465948,430175.0,0030035406,194.0,587,0.0,0.0,0.0,1.0,2517,4.0,5.757250695272149,1.6717073897497021,1.543503058752305,0.10631265406237905,3.9113742209596722,9.85470570311692,0.0,588,2.8468715111790006,2.6650326046508317,0.0,0.0,0.0,0.0017006802721088435,0.005110732538330494,1,1953.2071379897786,7.577739834143926
1540,CM61-BEAD-ID-007082,ID,5560009.0,5.0,47.0,9.0,L,True,1013,2,0,1015,0.3405725567620928,1.0,0.9308983218163869,0.3899308983218164,0.0,0.0,0.34550839091806523,0.0,1013,50.0,ID,92.4650708955961,130784.0,0001551423,113.0,1013,0.0,1.0,0.0,0.0,4688,1.0,6.0,1.83868,1.5714285714285714,0.10494619057800585,3.54146508229289,9.32208983514457,0.0,1015,8.73678287620133,0.12991655089918583,52.0,0.09615384615384616,0.05133267522211254,0.0019704433497536944,0.008884501480750246,1,5488.656465942744,8.610620958036192
1541,CM61-BEAD-ID-007083,ID,662648.88,0.0,0.0,2.0,L,True,84,2,0,86,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,84,72.0,ID,0.0,430175.0,0030035406,29.0,84,0.0,0.0,0.0,1.0,344,1.0,2.0,-0.43633,1.3333333333333333,0.12238781791673416,1.55356665995115,1.55356665995115,0.011764705882352941,85,29.737514670278404,6.944073140065747,0.0,0.0,0.0,0.023255813953488372,0.023809523809523808,0,7888.677142857143,8.973310493212713
1542,CM61-BEAD-ID-007084,ID,200210.0,0.0,1.0,9.0,L,True,42,0,0,42,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42,50.0,ID,100.0,130784.0,0001551423,8.0,42,0.0,1.0,0.0,0.0,168,1.0,2.0,-0.43633,1.3333333333333333,0.12238781791673417,1.5535666599511497,1.5535666599511497,0.0,42,0.01594692492095065,0.01594692492095065,1.0,0.0,0.023809523809523808,0.0,0.21428571428571427,1,4766.9047619047615,8.469662234112969
1543,CM61-BEAD-ID-007085,ID,110208.18,2.0,1.0,0.0,L,True,18,0,0,18,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,18,50.0,ID,100.0,430175.0,0030035406,5.0,18,0.0,1.0,0.0,0.0,130,1.0,8.0,0.01867,1.0,0.10468631897203326,4.26767429504646,4.26767429504646,0.0,18,0.04171034029010919,0.01489728640023625,3.0,0.6666666666666666,0.16666666666666666,0.0,0.0,1,6122.676666666666,8.71991795764804
1544,CM61-BEAD-ID-007086,ID,2720100.0,0.0,29.0,10.0,L,True,247,0,0,247,0.5506072874493927,1.0,0.3036437246963563,0.028340080971659916,0.0,0.008097165991902834,0.9635627530364371,0.008097165991902834,247,50.0,ID,32.470988823498004,130479.0,0004255303,43.0,247,0.0,1.0,0.0,0.0,1950,1.0,6.0,1.08035,1.2,0.10190530088662517,26.1879625988247,62.3901440940226,0.0,247,0.9468146557110401,0.12827375657864834,29.0,0.0,0.11740890688259109,0.0,0.04048582995951417,1,11012.550607287449,9.306881667036803
1545,CM61-BEAD-ID-007088,ID,10582938.0,5.0,86.0,5.0,L,True,942,1,0,943,0.004246284501061572,1.0,0.027600849256900217,0.024416135881104035,0.0,0.0,0.9193205944798302,0.0,942,50.0,ID,2.8648858227093124,170071.0,0015656606,53.0,942,0.0,1.0,0.0,0.0,5138,1.0,6.0,1.8386800000000003,3.0625,0.11118810509018195,19.8879464164018,27.1807689148614,0.0,942,2.2537889681945003,1.092380149421301,91.0,0.054945054945054944,0.09660297239915075,0.0010604453870625664,0.005307855626326964,1,11234.541401273886,9.32683737226781
1546,CM61-BEAD-ID-007089,ID,1167422.0,0.0,119.0,18.0,L,True,590,0,0,590,0.054237288135593226,1.0,0.8406779661016948,0.12033898305084748,0.0,0.0,0.1305084745762712,0.0,590,50.0,ID,89.2590648679671,130378.0,0001623321,119.0,590,0.0,1.0,0.0,0.0,2937,2.0,8.10589036431733,1.8386800000000003,4.0,0.15467787874974978,0.9615747859303836,0.9615747859303836,0.0,590,3.030442952828994,2.9358454073667413,119.0,0.0,0.2016949152542373,0.0,0.030508474576271188,1,1978.6813559322034,7.59069117939037
1547,CM61-BEAD-ID-007091,ID,1351904.25,0.0,35.0,4.0,L,True,189,6,0,195,0.1693121693121693,1.0,1.0,0.634920634920635,0.0,0.0,0.30687830687830686,0.0,189,50.0,ID,100.0,130874.0,0004937827,84.0,189,0.0,1.0,0.0,0.0,1058,2.0,5.982041587901701,0.74231606805293,1.5964083175803403,0.10910993890346316,7.9254030393146175,11.66673877845065,0.0,191,0.46299092538557735,0.44186605422738456,35.0,0.0,0.18518518518518517,0.03076923076923077,0.021164021164021163,1,7152.93253968254,8.875417490040444
1548,CM61-BEAD-ID-007094,ID,756418.76,14.0,8.0,3.0,L,True,211,0,0,211,0.0,1.0,0.17535545023696683,0.17535545023696683,0.0,0.0,0.2559241706161138,0.0,211,50.0,ID,17.53554502369668,430175.0,0030035406,33.0,211,0.0,1.0,0.0,0.0,873,1.0,6.0,1.83868,1.5714285714285714,0.10494619057800585,3.54146508229289,9.32208983514457,0.0,211,6.193869611147471,6.193869611147471,22.0,0.6363636363636364,0.10426540284360189,0.0,0.014218009478672985,1,3584.9230331753556,8.184771190793457
1549,CM61-BEAD-ID-007095,ID,6040423.84,0.0,0.0,10.0,L,True,4475,3,0,4478,0.6520670391061452,1.0,0.002458100558659216,0.002458100558659216,0.05385474860335196,0.01094972067039106,0.9890502793296092,0.06413407821229052,4475,72.0,ID,1.4127379598102723,430175.0,0030035406,930.0,4475,0.0,0.0,0.0,1.0,31475,6.0,3.1349960285941223,0.5886357289912628,1.3019392433052224,0.10734519987081564,45.05963506578454,238.6900796538324,0.0,4476,5.873970102435713,0.14936130316499743,0.0,0.0,0.0,0.0006699419383653417,0.0022346368715083797,1,1349.8153832402234,7.208463676690736
1550,CM61-BEAD-ID-007096,ID,480141.68,0.0,0.0,1.0,L,True,130,0,0,130,0.20000000000000004,1.0,0.13846153846153847,0.13846153846153847,0.05384615384615385,0.046153846153846156,0.7384615384615384,0.1,130,72.0,ID,16.69619785898856,430175.0,0030035406,69.0,130,0.0,0.0,0.0,1.0,663,3.0,5.900452488687783,0.4649869984917043,1.3451039541004939,0.12300075219878667,5.473068039473229,11.534643353935909,0.0,130,9.394249305554828,1.4472910019746281,0.0,0.0,0.0,0.0,0.007692307692307693,1,3693.3975384615383,8.214572772310905
1551,CM61-BEAD-ID-007098,ID,485667.5,0.0,5.0,14.0,L,True,121,1,0,122,0.3388429752066116,1.0,0.4214876033057851,0.2727272727272727,0.0,0.0,0.9173553719008264,0.0,121,50.0,ID,50.76942341405151,440186.0,0004321790,52.0,121,0.0,1.0,0.0,0.0,766,4.0,7.095300261096606,0.9035343211488251,2.0326370757180157,0.08817742557250932,8.339907292188167,8.339907292188167,0.0,121,2.6808739049963513,2.0145429382784434,5.0,0.0,0.04132231404958678,0.00819672131147541,0.11570247933884298,1,4013.780991735537,8.297738077380151
1552,CM61-BEAD-ID-007099,ID,16030776.0,0.0,251.0,17.0,L,True,1872,8,0,1880,0.4118589743589744,1.0,0.0,0.0,0.05982905982905984,0.14262820512820515,0.9027777777777778,0.05982905982905984,1872,50.0,ID,0.0,370141.0,0026642223,171.0,1872,0.0,1.0,0.0,0.0,11402,2.0,5.089896509384318,1.8386800000000003,2.779064991971719,0.10489106787775555,24.151971557099273,60.93441238632498,0.0,1876,465.38250503184605,0.39884482862739384,251.0,0.0,0.13408119658119658,0.00425531914893617,0.009081196581196582,0,8563.448717948719,9.055375044174035
1553,CM61-BEAD-ID-007101,ID,13816358.46,0.0,264.0,0.0,L,True,3455,0,0,3455,0.737192474674385,1.0,0.9331403762662807,0.1261939218523879,0.00028943560057887103,0.0,0.9997105643994212,0.00028943560057887103,3455,50.0,ID,93.16819178225924,130132.0,0001587625,412.0,3455,0.0,0.8581765557163531,0.0,0.14182344428364688,25103,2.0,7.801139306059037,1.171688591403418,1.013558683677793,0.10788789421546117,8.077680826629825,12.431263901447474,0.0,3455,1.4545412389320629,0.2154868819668058,264.0,0.0,0.07641099855282199,0.0,0.0,1,3998.946008683068,8.294036142181698
1554,CM61-BEAD-ID-007108,ID,19120.0,0.0,1.0,0.0,L,True,2,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,ID,50.0,130378.0,0001623321,2.0,2,0.0,1.0,0.0,0.0,8,1.0,8.0,1.83868,4.0,0.15778734980729994,0.868523070765624,0.868523070765624,0.0,2,0.3653008936761846,0.3653008936761846,1.0,0.0,0.5,0.0,0.0,1,9560.0,9.165447603085447
